comment,스면든다는거 규ㅣ엽넹,2020.10.20 0:12
comment,삭제된 댓글입니다.,
comment,감사합니다~!!꼭 도전해볼게요,2020.10.20 1:05
content,거시 시험 낼인데 자러간드아,
comment,오픈북 시험이야?,2020.10.20 0:13
content,혹시 1학기 거시경제원론 ㅇㅁㅅ 교수님 수강하셨던 분 계신가요?시험 공부 그냥 ppt만 봐도 시ㅏ험 문제 푸는데 지장 없나요?,
comment,그거 오픈북 아닌거 맞지?,2020.10.19 16:17
comment,오프북이라는 말 없었어!,2020.10.19 19:27
comment,오픈북 아닐듯..?,2020.10.19 19:48
content,"고등학교 때까지만 해도 밤을 새서라도 시험 범위 다 보고 시험 봤는데 지금은 그냥,, ㅎ 대학 와서 포기를 배웠습니다",
comment,공부하자 포기하지말고 다 남는거임,2020.10.19 16:32
content,eas2 s2 ㅈㅍㅂㄹ 오늘 웹엑스 안들어가두 되죠??,
content,형총 ㄱㄷㅇ 교수님 레포트 시작했니..? ㅠ,
comment,웅,2020.10.19 15:40
comment,자필레포트도 각주달아야하는거지? 오래걸리니 ㅠㅠ,2020.10.19 18:00
comment,근데 각주가 뭐야 알려줘,2020.10.19 18:27
comment,그 참고해서 쓴 부분 옆에 1) 이런거 표시하고 맨 밑에 출처표시하는거!,2020.10.19 18:40
comment,혹시 출처표시 말고 모르는 개념 쓰는 것도 각주야??,2020.10.19 18:41
comment,모르는 개념을 지식백과나 그런데서 가져오면 각주처리 하는거 아냐..?,2020.10.19 18:43
comment,아니 이거 왤케 복잡해😎,2020.10.19 18:45
comment,근데 혹시 레포트 주제에 맞는 자료조사+내 생각 이렇게 쓰는거 맞을까..? 감이 안와서😭,2020.10.21 16:19
comment,내생각은 안쓰는것같은뎅,2020.10.21 16:22
comment,그러면 그 신파 구파 이런거 자료조사 한것만 쓰면 되는거야?! 자꾸 질문하서 미안해 ㅠㅠ,2020.10.21 16:23
comment,엉 맞아!! 안 미안해도 됔ㅋㅋㅋㅋㅋ 뭐 이런거가지구🤩,2020.10.21 16:24
comment,누가 질문했을 때 교수님이 막 베끼고 그런건 안된다고 한건 여러자료 조사해서 쓰는건데 책 내용을 그대로 가져오지는 말라는 거겠지? 내가 잘 이해한게 맞나 모르겠당,2020.10.21 16:26
comment,나도 확실히는 모르겠는데 그렇지않을까?,2020.10.21 16:33
comment,알려줘서 너무너무 고마워 ㅠㅠㅠ🥺 남은 시험 다 잘 보길 바랄게!!,2020.10.21 16:34
comment,너듀~,2020.10.21 16:34
comment,난 시험땜에 금요일부터 하려는데 괜찮을까 ㅠㅠ 5장정도 쓰려는데,2020.10.19 18:12
comment,일주일이면 괜찮지않을까..? 나도 5장정도 쓰려고 ㅠㅠ,2020.10.19 18:40
comment,금요일부터 밤새고 빨리 끝내야겠다...ㅎㅎ,2020.10.19 19:00
comment,나두 시험끝나면 하려고,2020.10.19 19:55
comment,자필로 써야돼요?!?,2020.10.20 17:54
comment,자필레포트 아닌가요?!,2020.10.20 19:10
comment,자필맞대용.....,2020.10.20 19:11
comment,어떻게 쓰고 계세요? ㅠㅠ 전 범위도 뭘 봐야 할지 모르겠어요... 책 기준으로 제 4장만 봐야 하는건지..,2020.10.22 21:55
comment,저 주말부터 쓰려고요! 교수님 책은 4장 맞는거같은게 교수님 책만 보는게아니라 다른 자료를 다 참고해야하는거같아요ㅠㅠ,2020.10.23 3:04
comment,내일부터 하랴고.....,2020.10.25 0:33
comment,나두ㅋㅋㅋㅋㅋㅋ 화이팅하자..,2020.10.25 0:34
comment,ㅈ됐어 ㄹㅇ......,2020.10.25 0:34
comment,나도야 심지어 레포트 처음써봐서 1도모르겠다 이렇게 설명이나 공지없는 과제는 처음봐..ㅠ,2020.10.25 0:35
comment,핰ㅋㅋㅋㅋㅋㅋ나돜ㅋㅋㅋㅋㅋㅋㅋㅋ 나도 첫 레포트....ㅠ..ㅠㅠ,2020.10.25 0:36
comment,몇장정도 쓸거야?,2020.10.26 15:13
comment,움.. 몰으겠다... 한 5장 정도면 ㄱㅊ지 않을가..?,2020.10.26 15:13
comment,다행이다 다들 그정도 쓰겠징?,2020.10.26 15:14
comment,웅 아마 그럴듯,2020.10.26 15:16
content,진짜 큰일났다 답없다,
content,아 프입 왜들었지.. 그냥 다음학기에 들을걸 ㅅㅂ,
comment,프입 교수님 진짜 개싫다,2020.10.19 15:12
comment,진짜 많은 학교의 다양한 수업을 들었지만 이딴 개쓰레기 수업은 처음임,2020.10.19 15:16
content,이거 뭐야...?,
comment,소원빌기,2020.10.19 15:30
comment,귀엽다,2020.10.19 15:33
comment,ㅋㅋㅋㅋㅋ귀엽다,2020.10.19 15:36
comment,아 기여워 ㅋㅋㅋㅋㅋ,2020.10.19 15:38
comment,ㅇㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋA+맡게해달라는건가,2020.10.19 16:12
comment,맞,2020.10.19 23:00
comment,"에이쁠이 냄새누,,,",2020.10.20 11:16
comment,킁킁,2020.10.20 13:18
comment,킁가킁가,2020.10.20 15:57
comment,예전에 누가 시험기간 때 저기에 허쉬 초콜릿 놓고 갔었는뎈ㅋㅋㅋㅋㅋㅋㅋ,2020.10.19 16:15
comment,부처님 어이없어하는 표정이 여기서도 보이네,2020.10.19 16:22
comment,부처님 기준 오른쪽에 있는 건 싫고 왼쪽에 있는 건 좋다고 손으로 표현하시네,2020.10.19 16:25
comment,솔직하시네ㅋㅋㅋ,2020.10.19 22:13
comment,양쪽다 청포도있눈데 절평가시죠 부처님ㅜ,2020.10.20 12:09
comment,ㅋㅋㅋㅋㅋㅋ,2020.10.20 13:29
comment,부처님 치아 상하겠다,2020.10.19 16:36
comment,동붕이들 커엽 ㅋㅋㅋㅋㅋㅋㅋ,2020.10.19 16:47
comment,공양하면 이뤄주실거야...,2020.10.19 16:49
comment,ㅋㅌㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ보통 이런 과자는 산신들께 드리는데 개웃기넼ㅋㅋㅌㅋㅌㅋㅌㅋㅋㅋㅋㅋㅋㅋ,2020.10.19 18:06
comment,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020.10.19 19:19
comment,예전에 누가 여름에 아아 한잔 올려놓는거 봣는데 ㅋㅋㅋㅋㅋㅋ 개웃김,2020.10.19 19:24
comment,부처님 아아 좋아하시려나~ 이런 쓴 물을 드렸다고 노발대발 하실 수도~~~,2020.10.20 11:14
comment,마음이 중요한거지~,2020.10.20 11:15
comment,부처님 강제로 마시멜로실험중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020.10.19 20:12
comment,하 부처님 제가 지금 갈 수가 없는데 혹시 깊티도 받아주시나요..........,2020.10.19 20:34
comment,앜ㅋㅋㅋㅋ개귀엽다,2020.10.19 21:52
comment,삭제된 댓글입니다.,
comment,쓰레기가 아니고 안뜯은 과자/사탕이야 그냥 귀엽게 봐줘,2020.10.19 22:30
comment,컨셉으로 사진찍고 치운거아닐까,2020.10.19 22:44
comment,너무 진지한데?,2020.10.19 22:48
comment,쓰레기가 아니라 먹을거인데?,2020.10.19 22:52
comment,"그런,,가...??",2020.10.19 23:02
comment,학교 시험기간마다 이러는데..,2020.10.19 23:23
comment,이거 부처님께 공양하는거고 경비원님들께서 잘 치워주신다고 들었어요:) 공양 하시는 분들 종종 있답니다~,2020.10.20 0:08
comment,ㅋㅋㅋㅋㅋ하하......... 그런 논리로 따지면 길가다 네잎클로버 보여서 뜯어도 자연훼손이고 소원비는 우물에 동전 던지는 것도 화폐훼손이고...... 쓰레기 무단투기 목적으로 한게 아닌게 보임에도 이렇게까지 하는게 웃겨서 댓글 달아.. 저게 공론화되었으면 학교에서 막았겠지..,2020.10.20 1:23
comment,원래 불교는 부처상에 공양하고 기도하잖아 우리는 불교 학교니까 공양 들어온 저런 것들은 당연히 관리 하겠지... 대부분 스님분들이나 절 오신 분들이던데,2020.10.20 2:40
comment,익20 컨셉이지?,2020.10.20 3:00
comment,재미는 있는데 나도 쓰레기 걱정은 좀 됐던 사람으로서 익20 정도의 의문은 가질 수 있을 것 같은데? 말을 꼽게 한 것도 아니고,2020.10.20 5:35
comment,귀여워ㅋㅋ ㅋㅋㅋ 근데 한 가지 걱정되는 건 울학교에 길냥이들 많아서.. 혹시라두 배고파서 먹을까봐..! 초콜릿 종류는 두고 가지 않는 걸루 하자😆😆🙏,2020.10.19 22:42
comment,헝 귀여워,2020.10.19 23:03
comment,보름달이 개웃기닼ㅋㅋㅋ,2020.10.20 0:01
comment,시험기간마다 매번 저런거 올려져잇더라 ㅋㅋ 대면학기일땐 보름달 빵도 올라가잇엇음ㅋㅋㅋㅋ 개웃겨,2020.10.20 2:37
comment,원래 시험 전에 팔정도 부처님 쓰윽 쳐다보면서 잘 보게해달라고 속삭이는거 국ㅡ룰,2020.10.20 5:09
comment,걱정을 만들어서하는 타입인가 유튜버댓글보는줄 알았네,2020.10.20 8:19
comment,익 20 진짜 Wls이네,2020.10.20 10:06
comment,공양하는거 맞음 ㄹㅇ 스님들 지나다니면서 뭐 놓고 기도드리는거 많이봤어 나도 가끔 사탕 하나 드리면서 제가 진짜진짜 아끼는건데~ 하면서 기도 드려봄ㅠ,2020.10.20 10:19
comment,너무 귀여웡 난 마음만^^기말 때는 등교해서 드릴게요,2020.10.20 11:13
comment,뭐야 익20 새내기냐... 셤기간에 저기에 간식두고 비는거 국룰인데,2020.10.20 11:14
comment,귀엽네ㅋㅋ,2020.10.20 11:18
comment,ㅋㅋㅋ 진짜 동대에서만 가능한 문화인데.. 너무 안 좋게 보지 말자.. 간절한 것 같은데.. ㅋㅋㅋㅋㅋ 난 귀여워 보인다 ㅋㅋㅋㅋㅋㅋ,2020.10.20 11:19
comment,삭제된 댓글입니다.,
comment,웃고삽시다,2020.10.20 12:02
comment,부처님 :: 안돼 돌아가,2020.10.20 11:40
comment,익20아  싸우자는거 아니면 고마해라 왜 끝까지 그러고있니 너가 모르는거 얘기해줬고 이해했음 됐지 한번 싸워야속시원하겠냐.너가 계속 물고가니까 다 한마디씩 하는거아니여. 댓글보는 내가 다 짜증나네 귀여워서 보다가 이게뭐냐 너혹시 추모공원 물품들도 쓰레기투기로보냐 비판적 사고도 정도것이지,2020.10.20 12:06
comment,"댓글 다 읽었고, 내가 받은 감상은 니말투가 짜증난다고, 내가 받은 인상은 니가 물고늘어진다고, 마지막으로 저건 장난이 아니고. 남의 기원이 넌 장난이냐. 너 참 살기 괴롭겠다. 사람들 말에 상처받았다고만 하지말고 내가 어쨌길래 이런반응일까좀 돌아보길 바란다.",2020.10.20 12:15
comment,기분 좋게 봤다가... 학교를 커뮤로 배운 새내기들 정말 걱정이다 그래 이게 다 코로나 탓이지 너희 탓이겠니,2020.10.20 12:23
comment,일일히 댓글다는 거 보니까 ㄹㅇ Wls예상,2020.10.20 12:26
comment,ㄴ좀 가라,2020.10.20 12:32
comment,피해자코스프레 진짜 대박이다,2020.10.20 13:08
comment,원래 공양할때ㅜ저런 달다구리한 간식같은거 두고 공양해 동대문화라기보단 불교문화임 절 가면 그 커피사탕 알지 초록색 금색 껍질로 덮여있는거 ㅇㅇ 그거 공양드리기도 하고 저런 청포도알 사탕 주기도 함...,2020.10.20 12:34
comment,피곤하게들 사는구나 ㅋㅋ,2020.10.20 12:34
comment,커여운 동붕이들,2020.10.20 14:44
comment,아니 새내기들은 모를 수도 있는데 좀 알려줘 왤캐 갈구냐〰️〰️ 험난한 세상 동문끼리라도 챙겨줘라,2020.10.21 6:26
content,존역세 ㅇㅅㅈ 교수님 오늘 면담때 무슨얘기했어...?,
comment,나도 귱금...면담 뭐하는고야..?,2020.10.19 17:11
comment,뭐 궁금한거 없어요? 이러심ㅋㅋ나 진짜 생각지도 못해서 기말때도 면담으로 진행되냐고 물어봄ㅋㅋㅋㅋㅋㅋ,2020.10.19 18:35
comment,혹시 면담 몇 분 정도 진행했어?,2020.10.22 14:33
comment,한 십분 정도? 의외로 시간 꽤 빨리가더라,2020.10.22 14:54
comment,혹시 무슨 내용으로 면담했어??,2020.10.22 15:02
content,브라이언킨 교수님 너무 좋아...ㅠㅜㅠ 천사임에 틀림없어,
comment,맞아 너무 좋아 너무너무좋아 ㅜㅜ,2020.10.19 15:58
comment,오ㅑㅇ?,2020.10.19 16:20
comment,아니 그냥 평소에도 되게 학생들 배려해주는게 엄청 티나,2020.10.19 16:52
comment,오 한번 들어보고 싶은데 이미 eas 다 들어버렷네,2020.10.19 16:53
comment,오늘 강의함?,2020.10.19 16:28
comment,노노,2020.10.19 16:52
content,미적2 김선영 교수님 시험 오늘 수업시간에 보는거 맞나요?,
content,eas2 크레이그블리스 교수님 시험 이메일로 제출해달라는거 맞지...?,
comment,엉,2020.10.19 16:56
comment,고마웡!!,2020.10.19 18:43
content,시장경제와 위험사회 뭔지 모르겠네,
comment,아 왤케 웃기지 ㅋㅋㅋ...,2020.10.19 17:16
comment,억장 무너진다 ㄹㅇ ...,2020.10.19 17:19
comment,근데 과제 그럼 조끼리 모이기도 하는거야.? 대면.?,2020.10.19 17:32
content,젶벨리 공부 열심히 하니?? 단어 말고는 뭘 공부해야할지도 모르겠늠,
comment,난 공부안하고 오늘 시험봄,2020.10.19 17:49
comment,어때??,2020.10.19 17:55
comment,걍 술술 풀렸어 건정 ㄴㄴ 해도 좋을듯,2020.10.19 19:01
comment,걱정.. ㅎㅎ,2020.10.19 19:01
comment,감삼다 ㅎㅎ 혹시 교과서 본문 봐야하나용?? 책 본문에서는 안나온다 한것같은데,2020.10.19 19:02
comment,감사합니다 !!! 👍👍,2020.10.19 19:04
comment,오픈북이고 eas라 공부안하려고 했는뎅,2020.10.19 18:41
comment,단어도 미루다 이제쓰는데 뜻 쓰는거 걍 책에 있는거 그대로 쓰는거? 어느거는 한 단어짜리도 있고해서;;,2020.10.19 20:06
content,또 시작이네 자기 자랑...,
comment,ㅋㅋㅋㅋㅋㅆㅇㅈ,2020.10.19 18:23
content,과학기술과 위험사회 ㄱㅇㅈ 교수님 시험 관련 공지하셨나요?!,
comment,삭제된 댓글입니다.,
comment,들어와야하는거 아닌가요??혹시 시험 관련 정보 이클에 올려주신다고 하셨나요..?!,2020.10.19 18:48
content,오늘 난 잠못잔다 내일이야 벌써..,
comment,설마 세무?,2020.10.19 17:41
content,법학과 애들 머리 싸매는거 볼때마다 불쌍하면서도 다행이란 생각이 든다난 논술로 여가 법학과 쓰고 떨어져서 다른학과 정시로 왔거든....ㅋㅋㅋㅋ,
comment,ㅋㅋㅋㅋㅋ 누구 약올리니??,2020.10.19 17:40
comment,바보 등신 쪼다야!!!!!,2020.10.19 17:40
comment,안 그래도 힘들구만!!!!!!,2020.10.19 17:40
comment,남의 불행을 보면서 다행이라 느끼는 너란 인간... 참 별루다...⭐️,2020.10.19 17:41
comment,너 증말 나쁜 아이로구나!!!,2020.10.19 17:43
comment,반성하렴!,2020.10.19 17:43
comment,하지만... 정말 가고 싶었는데 떨어졌는걸...,2020.10.19 17:44
comment,그런데 머하러 동정혀!!! 떨어져서 슬프다는 거야 행복하단 거야!!! 머야!!!,2020.10.19 17:45
comment,쓰니 전과하자,2020.10.19 17:46
comment,그럴까?,2020.10.19 17:47
comment,ㅇㅇ 환 영,2020.10.19 17:49
comment,우리 과는 남의 불행을 다행이라 여기는 자를 받아주지 않는단다 왜냐면 그런 자들은 너무나도 악랄하기 때무니야...,2020.10.19 17:49
comment,부끄러운 줄 알려무나!!,2020.10.19 17:44
content,수업시간에 질문하고 싶은데 아는 게 없어서 뭘 모르는지도 모르겠음,
content,자아와명상 2 안효기 교수님 오늘 과제 알려주실수 있을까요..수업을 못들었습니다 ㅠㅠ,
comment,"이번주 휴강아닌가요,,? 안효기 교수님.. 화욜수업이긴한데..",2020.10.19 18:23
comment,그냥 명상 소감 쓰면 돼요,2020.10.19 18:52
content,중국어 중급 ㄱㅎㅈ 교수님 시험일정 아직 안나왔지?? 오늘밤에 이클래스에 올라오려나?,
comment,그러게 저번주 목요일 저녁에 올리신다고 했던 것 같은데 아직도 없어서 놀랐어ㅜ,2020.10.19 18:53
comment,맞아맞아 이런건 미리 알면 좀 좋을텐데..ㅜ,2020.10.20 12:37
comment,이제 올려주셨어여ㅜ,2020.10.19 23:36
comment,감사합니다ㅜ,2020.10.20 12:10
comment,떨지말고 잘보세요 화이팅!🤗,2020.10.20 12:35
comment,감사합니다!ㅎㅎ,2020.10.20 12:37
content,낼 거시경제 시험보는 경제학과 동기들아공부 열심히 하니..?,
comment,"맨큐만 읽어봤어요...,,",2020.10.19 13:36
comment,난 그냥 피피티만 읽는데 ㅜㅜㅜ,2020.10.19 15:10
comment,좀 하다가 징글징글해서 안하는중...,2020.10.19 16:19
comment,하 나도 ㅜㅜㅜ,2020.10.19 18:35
comment,하 진짜 망한거 같애여...,2020.10.19 18:04
comment,ㅍ피피티라도 언넝 보자!,2020.10.19 18:35
comment,"시험봐,,,? 어떤교수님이셔??",2020.10.19 18:30
comment,오문석 교수님!,2020.10.19 18:35
content,학기글 ㅇㅇㄱ 교수님 오늘 출석부르셧나요?,
content,경영경제 신원과 교수님 시험 공지하셨나요?? 늦게 들어와서ㅜ,
content,일화 시험 이번에도 다 주관식인가요?,
content,미적 ㅈㅈㅎ교수님 시험 언제본다구 하셨지??ㅠㅠ,
content,자명 1 ㅇㅅㅇ 교수님 오늘 휴강인가요,
content,오늘 ㅇㅇㅊ교수님 일물방금 누가 카톡방에다가+ 이렇게 쓰던데이거 답안 공유하고 있던 거 아님?,
comment,그랬으면 벌써 삭제하지 않았을까,2020.10.19 13:11
comment,ㅇㅇㅇ그런듯,2020.10.19 13:33
comment,그게 뭐여,2020.10.19 13:48
comment,이원철 교수님?,2020.10.19 13:49
comment,양우철 교수님,2020.10.19 13:51
comment,그게 무슨 말?잘 이해가 안가성,2020.10.19 14:27
comment,"시험 끝나기 한 6분 전에 일물2 단체 톡방에 누군가 ""+""라고 톡을 보냄.",2020.10.19 15:38
comment,문제 중에 방향 묻는 문제도 있어서 좀 의심이 가서...,2020.10.19 15:39
comment,에이 설마ㅋㅋㅋㅋ 별 거 아닐 듯,2020.10.20 10:05
comment,설마,2020.10.19 14:27
comment,??,2020.10.19 15:06
comment,본인 나와서 해명했음 좋겠다 찝찝하네ㅠㅠ 방향 묻는 문제는 기억 안 나지만 증가 감소 그런 문제는 있었잖아,2020.10.19 15:49
comment,도체판 3개 있고 전기장 크기 방향 묻는 문제 있었엉,2020.10.19 16:06
comment,#NAME?,2020.10.19 16:06
comment,아 그거랑 마지막 문제는 손도 못 대서ㅠㅠ 몰랐네,2020.10.19 16:07
comment,읽어본 기억이 없어 건너가서ㅋㅋ,2020.10.19 16:07
content,eas 회화 시험 망했다... 허허 단어로 말하게 생겼어,
content,EAS2 에린 오카모토 교수님 시험 어땠어...? 많이 어려웠어..? ㅠㅠ,
comment,개쉬움....,2020.10.19 16:05
comment,그 정도야..? 그럼 공부 안 해도 돼?,2020.10.19 19:25
comment,ㅇㅇ책 안읽어도 될 정도더라ㅋㅋㅋ,2020.10.19 19:26
comment,그래?? 그냥 기본 실력으로 할 수 있어?,2020.10.19 19:27
comment,ㅇㅇ너무 걱정마ㅋㅋ,2020.10.19 19:32
comment,정 불안하면 책 한두번 읽어!,2020.10.19 19:32
comment,고마워! ㅋㅋ,2020.10.19 19:33
content,eas ㄱㅁㅅ 교수님 수업 없지?,
comment,ㅇㅇ,2020.10.19 14:11
content,그래서 카니카 중간고사 주제가 있는거냐?,
comment,ㅇㅇ,2020.10.19 14:11
comment,이런...지랄맞군,2020.10.19 14:11
content,ㅁㄱㅇ교수님 경영통계중간고사 너무늦은거아니야.. ? 11월 ㅠ,
comment,그니까 ㅜ ㅜ,2020.10.19 13:51
comment,와 실호ㅓ냐,2020.10.21 14:09
comment,민금영 원래그럼,2020.10.21 20:26
content,물리 8등급이라길래 얼마나 ㅂㅅ일가 하고 과외 받았는데 ㄹㅇ 능지가 처참하다,
comment,정신건강에 해롭다..... 걔네 대부분이 의욕도없는데 부모님이 억지로 시킴,2020.10.19 13:59
comment,ㄹㅇ 이러면 학생도 선생도 힘들어,2020.10.19 14:33
comment,멘탈 ㄱㅊ? 그거 힘든데.....,2020.10.19 14:08
comment,이건 노력의 문제가 아니라 그냥 인간이 좀 멍청한거 같아,2020.10.19 14:10
content,일물 이주원교수님 중간고사 오픈북인가요?,
comment,네,2020.10.19 14:11
content,경사세 김승연 교수님 계획서 쓰는거 수업시단에 안다룬 국부론 부분 해도 되는거지??,
comment,웅 근데 수업에서 다룬 부분들이 핵심이라 더 도움이 될 거래,2020.10.19 14:27
comment,웅 근데 나 저번에 그 부분 다뤘는데 교수님이 안좋아하ㅛㅕㅆ어 그래서 내용 바꿈,2020.10.19 15:13
content,불인 ㅁㅁㅇ 교수님 시험 1시반 부터야...?,
content,배일렌 교수님 creat similes 이해하신 분 있나요..?너무 헷갈려요 ㅠㅠㅠㅠ 뭔말인지 느낌은 오는데 예시는 생각이 안나는.. 알려주실 수 있으신 분 계신가요..ㅠㅠ,
content,일물 이원철 교수님 시험 방식 노캠에 오픈 북 맞나요?,
comment,좋겟다 시발ㅜ...,2020.10.19 15:25
comment,노캠은 맞지만 오픈 북 시험은 아니에요 원래는 보면 안되는데 노캠인 이상 오픈북이 될 수 밖에 없다고 교수님이 말씀하셨어요 정하신 걸로는 오픈북이 아니예요,2020.10.19 15:35
comment,아 들었던것 같네요 그래서 책봐도 못 풀 문제로 출제하신다고 하셨던 것 같은데 맞나여??,2020.10.19 15:37
comment,책봐도 못 풀 문제는 모르겠는데 책 내에서 내신다고 하셨어요!,2020.10.19 15:40
comment,감사합니둥 시험 잘 보세여!,2020.10.19 15:42
content,데미안 교수님 시험 망한사람?ㅠㅠ,
comment,S3신가요..?,2020.10.19 14:44
comment,넵..,2020.10.19 14:44
comment,3-5번 문제 맞으셨나요..?,2020.10.19 14:45
comment,쪽지 봐주세요!,2020.10.19 14:46
comment,나,2020.10.19 15:29
comment,"나,,,,,,,",2020.10.19 15:58
content,템플스테이 3명만 더 ..!!,
comment,삭제된 댓글입니다.,
comment,저는 여자입니다!! 나머지 분들은 아직 저도 모르겠어요,2020.10.19 15:09
comment,남았나요??,2020.10.19 17:08
comment,여전히 3명 공석입니다!,2020.10.19 17:09
comment,혹시 아직 모으고 계신가요??,2020.10.21 14:01
comment,네네! 들어오실래요??,2020.10.21 14:06
comment,혹시 아직 구하고 계신가요ㅜㅜㅜ?,2020.10.26 18:52
comment,아 지금 봤네요 죄송합니다ㅠ 들어오실래요? 딱 한자리 남았습니다!,2020.10.29 23:59
content,하..너무 어려워 난 고등학교ㅠ졸업한지 얼마 되지도 않앗는데 배운건 없고 주어진건 너무 어렵다,
content,"문예세 퀴즈 오늘인데 책 2권 중 1권 안 읽음,,ㅎ 포기하고 적당히 푼다,, 휴",
comment,50점은 넘겠네,2020.10.19 10:44
content,오늘 한국어단어의이해 수업 없는 거지??,
comment,ㅇㅇ,2020.10.19 10:51
content,불인 방금 김영일교수님 시험공지 하셨나요?,
comment,네 오늘 시험공지 하셨어요,2020.10.19 19:17
comment,헉 다시보기 해야겠네유,2020.10.19 19:18
comment,혹시 시험문제를 오늘 알려주셨나요?,2020.10.19 20:39
